[2025-10-30 11:18:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:23:26 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:23:47 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:24:34 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:26:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:27:14 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:27:27 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:30:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:30:41 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:32:36 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:32:50 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:33:01 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:34:36 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:35:11 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:37:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:37:48 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:38:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:38:39 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:39:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:45:57 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:46:16 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:46:35 AM-Train.py-INFO:Network-Train]
[2025-10-30 12:44:59 PM-Train.py-INFO:Network-Train]
[2025-10-30 01:01:12 PM-Train.py-INFO:2025-10-30 13:01:12.671424 Epoch [007/025], Step [0020/0250],  lateral-5: 0.7229]]
[2025-10-30 01:01:24 PM-Train.py-INFO:2025-10-30 13:01:24.400263 Epoch [007/025], Step [0040/0250],  lateral-5: 0.7398]]
[2025-10-30 01:01:36 PM-Train.py-INFO:2025-10-30 13:01:36.122155 Epoch [007/025], Step [0060/0250],  lateral-5: 0.7448]]
[2025-10-30 01:01:47 PM-Train.py-INFO:2025-10-30 13:01:47.855384 Epoch [007/025], Step [0080/0250],  lateral-5: 0.7294]]
[2025-10-30 01:01:59 PM-Train.py-INFO:2025-10-30 13:01:59.585265 Epoch [007/025], Step [0100/0250],  lateral-5: 0.7082]]
[2025-10-30 01:02:11 PM-Train.py-INFO:2025-10-30 13:02:11.310806 Epoch [007/025], Step [0120/0250],  lateral-5: 0.6813]]
[2025-10-30 01:02:23 PM-Train.py-INFO:2025-10-30 13:02:23.046082 Epoch [007/025], Step [0140/0250],  lateral-5: 0.6588]]
[2025-10-30 01:02:34 PM-Train.py-INFO:2025-10-30 13:02:34.780968 Epoch [007/025], Step [0160/0250],  lateral-5: 0.6374]]
[2025-10-30 01:02:46 PM-Train.py-INFO:2025-10-30 13:02:46.516114 Epoch [007/025], Step [0180/0250],  lateral-5: 0.6547]]
[2025-10-30 01:02:58 PM-Train.py-INFO:2025-10-30 13:02:58.252488 Epoch [007/025], Step [0200/0250],  lateral-5: 0.6363]]
[2025-10-30 01:03:09 PM-Train.py-INFO:2025-10-30 13:03:09.977674 Epoch [007/025], Step [0220/0250],  lateral-5: 0.6157]]
[2025-10-30 01:03:21 PM-Train.py-INFO:2025-10-30 13:03:21.715791 Epoch [007/025], Step [0240/0250],  lateral-5: 0.6829]]
[2025-10-30 01:03:27 PM-Train.py-INFO:2025-10-30 13:03:27.584834 Epoch [007/025], Step [0250/0250],  lateral-5: 0.6817]]
[2025-10-30 01:03:35 PM-Train.py-INFO:[Val Info]:Epoch:7 MAE:0.05145243555307388 bestEpoch:7 bestMAE:0.05145243555307388]
[2025-10-30 01:03:50 PM-Train.py-INFO:2025-10-30 13:03:50.793792 Epoch [008/025], Step [0020/0250],  lateral-5: 0.5910]]
[2025-10-30 01:04:02 PM-Train.py-INFO:2025-10-30 13:04:02.522419 Epoch [008/025], Step [0040/0250],  lateral-5: 0.5945]]
[2025-10-30 01:04:14 PM-Train.py-INFO:2025-10-30 13:04:14.265414 Epoch [008/025], Step [0060/0250],  lateral-5: 0.6033]]
[2025-10-30 01:04:26 PM-Train.py-INFO:2025-10-30 13:04:26.010950 Epoch [008/025], Step [0080/0250],  lateral-5: 0.5923]]
[2025-10-30 01:04:37 PM-Train.py-INFO:2025-10-30 13:04:37.738241 Epoch [008/025], Step [0100/0250],  lateral-5: 0.6428]]
[2025-10-30 01:04:49 PM-Train.py-INFO:2025-10-30 13:04:49.489609 Epoch [008/025], Step [0120/0250],  lateral-5: 0.6198]]
[2025-10-30 01:05:01 PM-Train.py-INFO:2025-10-30 13:05:01.231364 Epoch [008/025], Step [0140/0250],  lateral-5: 0.5449]]
[2025-10-30 01:05:12 PM-Train.py-INFO:2025-10-30 13:05:12.969166 Epoch [008/025], Step [0160/0250],  lateral-5: 0.5601]]
[2025-10-30 01:05:24 PM-Train.py-INFO:2025-10-30 13:05:24.720776 Epoch [008/025], Step [0180/0250],  lateral-5: 0.5488]]
[2025-10-30 01:05:36 PM-Train.py-INFO:2025-10-30 13:05:36.458069 Epoch [008/025], Step [0200/0250],  lateral-5: 0.5071]]
[2025-10-30 01:05:48 PM-Train.py-INFO:2025-10-30 13:05:48.193053 Epoch [008/025], Step [0220/0250],  lateral-5: 0.5081]]
[2025-10-30 01:05:59 PM-Train.py-INFO:2025-10-30 13:05:59.934623 Epoch [008/025], Step [0240/0250],  lateral-5: 0.5180]]
[2025-10-30 01:06:05 PM-Train.py-INFO:2025-10-30 13:06:05.800413 Epoch [008/025], Step [0250/0250],  lateral-5: 0.5207]]
[2025-10-30 01:06:13 PM-Train.py-INFO:[Val Info]:Epoch:8 MAE:0.046282630413770676 bestEpoch:8 bestMAE:0.046282630413770676]
